client_id,product_type,transaction_date,amount,transaction_type,revenue
383,account,2024-04-28,224.92,,
383,account,2024-08-01,99999.0,transfer_out,1271.3
383,account,2023-08-01,51.85,withdrawal,0.86
383,account,2023-05-05,4.11,deposit,0.0
383,account,2023-08-31,194.51,withdrawal,
383,card,2024-01-01,132.19,fee,2.3
383,card,2024-04-15,18.64,purchase,0.21
383,card,2025-02-21,18.2,purchase,0.36
383,card,2023-09-11,98.59,purchase,1.04
383,card,2024-06-01,138.03,purchase,2.69
383,card,2024-11-23,31.1,withdrawal,0.33
383,loan,2024-11-17,74.98,fee,0.75
383,loan,2024-06-06,92.88,,
383,loan,2023-10-21,3.51,repayment,0.04
383,loan,2023-05-13,138.62,repayment,2.06
383,loan,2023-09-22,16.28,repayment,0.22
383,loan,2024-02-27,34.46,repayment,0.43
383,loan,2024-06-02,99999.0,repayment,1133.03
383,loan,2024-04-14,152.41,repayment,1.05
384,account,2023-09-19,75.48,transfer_out,0.75
384,account,2023-03-26,20.36,withdrawal,0.34
384,card,2024-06-15,261.31,purchase,4.41
384,card,2024-05-13,60.04,purchase,1.1
384,card,2024-10-22,42.73,withdrawal,0.6
384,card,2023-11-03,113.92,purchase,1.29
384,card,2023-03-17,190.64,purchase,3.44
384,loan,2023-08-14,99999.0,interest,1308.81
384,loan,2023-09-18,25.98,repayment,0.18
384,loan,2024-01-22,29.85,interest,0.47
384,loan,2023-02-25,247.67,repayment,2.76
384,loan,2023-02-17,19.05,repayment,0.26
384,loan,2023-12-22,95.57,repayment,0.94
385,account,2023-01-07,0.0,transfer_in,0.0
385,account,2022-04-23,8.49,transfer_out,0.12
385,account,2023-02-02,56.12,transfer_out,0.58
385,account,2022-07-17,20.88,transfer_out,0.3
385,account,2022-07-02,167.8,transfer_out,2.18
385,account,2023-01-28,33.93,withdrawal,0.46
385,card,2023-06-01,68.7,purchase,0.73
385,card,2022-03-28,103.4,withdrawal,1.54
385,card,2023-01-09,99999.0,purchase,1441.22
385,card,2022-10-13,97.94,fee,1.89
385,card,2023-01-16,14.93,purchase,0.27
385,card,2022-12-10,186.89,withdrawal,3.67
385,card,2023-04-07,63.13,withdrawal,0.81
385,card,2022-12-10,150.99,purchase,1.56
385,loan,2022-09-06,78.09,repayment,0.43
385,loan,2023-03-16,519.05,repayment,5.43
386,account,2024-04-13,17.64,transfer_out,0.25
386,account,2024-05-26,-100.0,transfer_out,-0.76
386,account,2025-01-27,21.65,withdrawal,0.42
386,account,2025-06-30,37.36,transfer_in,0.0
386,account,2024-04-28,33.8,transfer_out,0.42
386,card,2025-02-28,63.36,purchase,0.73
386,card,2023-11-26,33.03,purchase,0.42
386,card,2025-02-15,148.15,withdrawal,2.86
386,card,2024-02-19,131.34,purchase,0.0
386,card,2025-07-17,62.6,purchase,0.9
386,loan,2025-04-19,94.14,fee,0.94
386,loan,2025-04-08,126.15,interest,1.48
386,loan,2025-05-30,55.98,repayment,0.3
386,loan,2024-12-20,145.85,interest,2.61
386,loan,2025-02-19,663.53,repayment,8.23
386,loan,2025-07-14,14.35,repayment,0.2
386,loan,2024-01-18,10.27,fee,0.11
387,card,2023-08-18,280.38,purchase,2.99
387,card,2024-11-15,181.28,fee,2.66
387,card,2024-12-28,123.43,withdrawal,1.71
387,card,2024-11-12,25.44,,
387,card,2024-07-07,223.87,purchase,3.08
387,card,2025-02-26,165.38,withdrawal,3.0
387,card,2023-12-08,0.0,,
387,card,2024-07-31,139.98,withdrawal,1.91
387,card,2024-12-10,-100.0,purchase,-1.99
387,loan,2024-03-21,38.82,repayment,0.25
387,loan,2023-10-21,38.39,interest,0.42
387,loan,2023-10-08,-100.0,fee,-1.35
387,loan,2024-10-05,110.84,repayment,1.2
387,loan,2024-04-27,-100.0,repayment,-1.3
387,loan,2024-05-22,16.52,fee,0.3
388,account,2024-07-26,25.09,transfer_out,0.27
388,account,2025-04-05,185.68,transfer_out,1.03
388,account,2024-04-11,0.0,withdrawal,0.0
388,account,2025-01-29,5.74,transfer_out,0.07
388,account,2024-07-03,34.69,transfer_in,0.0
388,account,2024-10-20,19.35,transfer_out,0.21
388,account,2024-12-02,74.13,deposit,0.0
388,account,2025-03-01,31.36,transfer_in,0.0
388,account,2025-05-01,172.39,transfer_out,1.37
388,account,2024-01-13,10.5,transfer_out,0.1
388,account,2024-11-04,23.28,transfer_out,0.32
388,card,2025-05-12,78.95,fee,1.09
388,card,2025-05-03,2.21,purchase,0.03
388,card,2025-09-16,48.22,purchase,0.57
388,card,2024-08-27,0.0,withdrawal,0.0
388,card,2024-12-08,105.68,purchase,1.79
389,account,2024-05-19,285.72,deposit,0.0
389,account,2023-07-18,99999.0,deposit,0.0
389,card,2023-07-19,158.11,withdrawal,3.12
389,card,2024-05-09,312.68,purchase,4.47
389,card,2023-07-18,120.68,purchase,2.39
389,card,2023-10-13,81.73,purchase,1.42
389,card,2023-02-07,86.13,purchase,1.13
389,loan,2024-06-21,63.13,repayment,0.79
389,loan,2023-07-26,97.62,,
389,loan,2024-03-05,42.07,fee,-999.0
389,loan,2023-04-27,99999.0,repayment,621.08
390,account,2023-04-22,71.66,transfer_out,0.54
390,account,2023-07-10,10.03,transfer_out,0.13
390,account,2023-12-18,49.27,deposit,0.0
390,account,2023-03-31,12.87,transfer_out,0.18
390,account,2024-01-25,113.07,transfer_in,0.0
390,card,2022-07-17,53.71,withdrawal,0.63
390,card,2024-02-03,75.05,fee,1.35
390,card,2023-01-05,0.0,purchase,0.0
390,card,2023-04-15,4.88,refund,-0.05
390,card,2022-09-23,94.34,purchase,1.65
390,card,2022-10-26,34.12,fee,0.56
391,account,2024-04-06,3.57,withdrawal,-999.0
391,account,2025-01-23,407.62,deposit,0.0
391,account,2024-11-22,304.18,withdrawal,-999.0
391,account,2024-06-09,230.94,transfer_out,1.89
391,account,2025-01-14,52.64,transfer_in,0.0
391,account,2025-02-06,100.29,withdrawal,1.27
391,account,2024-08-29,204.9,withdrawal,3.73
392,loan,2023-06-08,217.86,repayment,1.82
392,loan,2024-02-12,124.27,interest,0.0
392,loan,2023-05-05,67.98,repayment,0.54
392,loan,2024-07-14,96.47,repayment,1.09
392,loan,2023-04-23,24.01,,
392,loan,2022-11-21,0.0,repayment,0.0
392,loan,2022-12-08,2.87,interest,0.05
392,loan,2023-06-08,148.86,repayment,1.41
392,loan,2023-09-09,77.23,repayment,0.88
393,account,2024-07-19,241.38,withdrawal,3.63
393,account,2024-03-22,110.2,withdrawal,1.85
393,account,2023-03-15,35.05,transfer_in,0.0
393,card,2023-04-23,68.13,withdrawal,1.11
393,card,2024-08-20,82.99,purchase,1.5
393,card,2023-03-02,128.38,purchase,1.75
393,card,2023-08-12,0.0,purchase,0.0
393,card,2024-02-28,116.99,purchase,1.29
393,card,2024-06-30,53.55,fee,0.83
393,card,2023-05-11,5.92,fee,0.1
393,loan,2024-04-20,300.77,repayment,3.05
393,loan,2023-02-05,12.23,repayment,0.08
393,loan,2023-12-15,99999.0,repayment,1241.88
393,loan,2024-02-26,170.97,repayment,1.27
393,loan,2024-07-14,36.14,interest,0.68
393,loan,2023-07-02,131.74,repayment,1.97
393,loan,2023-06-22,73.2,interest,1.38
394,card,2024-06-24,53.91,purchase,0.81
394,card,2024-12-12,355.88,purchase,0.0
394,card,2024-12-18,1.79,withdrawal,0.02
394,card,2025-04-18,11.52,purchase,0.19
394,card,2024-01-12,68.04,purchase,1.27
394,card,2023-10-22,115.27,purchase,1.8
394,loan,2024-03-12,3.02,repayment,0.04
394,loan,2024-04-14,41.21,fee,0.74
394,loan,2024-03-28,77.53,repayment,1.11
394,loan,2023-12-30,41.63,repayment,0.49
394,loan,2023-10-13,156.98,fee,2.5
394,loan,2023-07-20,63.62,repayment,0.71
395,account,2023-12-27,0.0,transfer_in,0.0
395,account,2022-08-16,399.7,transfer_in,0.0
395,account,2023-07-23,196.78,transfer_out,1.05
395,account,2022-05-02,29.46,transfer_in,0.0
395,account,2022-06-06,160.2,withdrawal,3.14
395,account,2023-01-31,99999.0,transfer_out,1132.9
395,card,2023-11-11,69.33,,
395,card,2024-01-15,155.52,purchase,2.09
395,card,2023-04-28,121.64,purchase,1.33
395,card,2023-11-08,99999.0,purchase,
395,card,2023-12-11,135.15,purchase,1.81
395,card,2023-08-23,120.18,fee,1.56
395,loan,2022-11-30,99999.0,repayment,1412.35
395,loan,2022-11-25,153.89,repayment,1.07
395,loan,2022-07-14,99999.0,repayment,1231.64
395,loan,2022-07-16,-100.0,fee,-1.53
395,loan,2023-02-18,21.13,repayment,0.24
396,account,2024-03-31,34.75,withdrawal,0.68
396,account,2025-04-22,-100.0,withdrawal,-1.77
396,account,2025-07-27,99.49,withdrawal,0.0
396,account,2024-01-28,5.32,deposit,0.0
396,card,2024-09-22,0.0,,
396,card,2024-04-08,114.03,withdrawal,1.29
396,card,2024-04-06,146.99,purchase,1.83
396,card,2025-09-25,99999.0,purchase,1720.35
396,card,2024-05-06,65.56,refund,-0.98
396,loan,2024-01-27,-100.0,interest,-1.37
396,loan,2025-03-10,17.04,,
396,loan,2025-02-27,45.18,interest,0.49
396,loan,2025-07-26,123.29,repayment,1.64
396,loan,2025-03-06,4.64,fee,0.08
396,loan,2024-12-21,45.18,interest,0.63
396,loan,2024-10-12,22.14,,
397,loan,2022-11-18,235.31,fee,-999.0
397,loan,2022-10-10,113.65,repayment,1.07
397,loan,2022-12-08,54.23,repayment,0.56
397,loan,2023-05-21,114.02,fee,1.39
397,loan,2022-12-09,91.9,interest,1.52
397,loan,2022-09-21,27.09,repayment,0.3
398,account,2024-07-13,39.15,transfer_in,0.0
398,account,2024-07-11,63.53,withdrawal,1.0
398,account,2024-09-18,29.52,transfer_in,0.0
398,account,2024-03-20,213.81,deposit,0.0
398,account,2025-01-17,31.0,transfer_in,0.0
398,account,2024-02-23,61.78,transfer_in,0.0
398,account,2023-12-17,157.59,deposit,0.0
398,loan,2024-03-10,40.18,repayment,0.3
398,loan,2024-05-03,159.83,fee,2.89
398,loan,2024-09-13,106.55,repayment,0.78
398,loan,2024-10-13,45.34,interest,0.69
398,loan,2025-08-10,0.0,interest,0.0
399,account,2025-03-29,20.09,deposit,0.0
399,account,2025-02-17,73.96,deposit,0.0
399,account,2025-08-15,15.94,withdrawal,0.31
399,account,2025-06-22,52.2,,
399,account,2024-02-25,142.18,deposit,0.0
399,loan,2025-08-06,4.92,fee,0.06
399,loan,2024-07-11,114.64,interest,2.18
399,loan,2025-06-28,32.64,repayment,0.25
399,loan,2024-03-19,126.96,repayment,0.98
400,account,2023-11-06,79.68,transfer_out,0.6
400,account,2024-06-07,244.57,deposit,0.0
400,account,2023-02-19,45.69,transfer_in,0.0
400,account,2023-06-06,74.25,transfer_in,0.0
400,account,2023-11-02,15.28,transfer_out,0.19
400,account,2023-11-16,95.93,deposit,0.0
400,card,2022-10-17,19.6,purchase,0.29
400,card,2022-08-30,130.95,fee,2.62
400,card,2022-09-26,415.65,purchase,6.93
400,card,2024-03-31,1.15,purchase,0.02
400,card,2024-02-20,-100.0,purchase,0.0
400,card,2023-09-06,56.56,purchase,0.74
401,account,2023-10-25,61.43,transfer_in,0.0
401,account,2024-03-19,25.23,transfer_in,0.0
401,account,2024-10-07,107.56,transfer_out,0.64
401,account,2024-11-10,140.31,withdrawal,2.29
401,card,2024-11-17,99999.0,purchase,1890.68
401,loan,2023-06-17,58.04,repayment,0.58
401,loan,2024-04-26,176.6,fee,2.5
401,loan,2023-11-17,220.49,repayment,2.74
401,loan,2024-12-01,109.65,repayment,1.02
401,loan,2023-04-17,14.44,repayment,0.12
401,loan,2024-07-28,229.25,interest,2.86
402,account,2023-05-08,-100.0,deposit,0.0
402,account,2023-06-20,74.61,transfer_out,1.05
402,account,2024-01-03,56.62,withdrawal,0.91
402,account,2022-12-11,99999.0,withdrawal,1099.1
402,account,2024-01-06,133.07,transfer_in,0.0
402,account,2022-09-25,-100.0,withdrawal,-1.49
402,account,2023-10-01,15.64,withdrawal,0.17
402,account,2023-03-25,29.61,deposit,0.0
402,account,2023-03-11,223.15,transfer_out,1.68
402,card,2023-07-19,192.98,,
402,card,2024-02-23,263.06,purchase,5.21
402,loan,2023-11-17,43.46,interest,0.62
402,loan,2023-09-24,151.35,interest,2.78
402,loan,2023-02-22,0.19,repayment,0.0
402,loan,2023-02-28,99999.0,repayment,1433.88
402,loan,2022-10-12,102.2,repayment,1.5
402,loan,2022-07-28,183.58,fee,3.58
402,loan,2023-04-23,99999.0,interest,1399.95
402,loan,2023-08-12,122.94,repayment,1.14
403,card,2024-02-18,10.04,fee,0.18
403,card,2025-02-23,699.72,purchase,8.26
403,card,2024-05-09,10.76,purchase,0.2
403,card,2025-01-03,30.22,purchase,0.34
404,account,2023-04-03,434.65,transfer_in,0.0
404,card,2024-08-10,19.18,purchase,0.35
404,card,2024-11-16,16.83,,
404,card,2023-08-17,13.53,fee,0.2
404,card,2024-03-09,85.31,purchase,1.08
404,card,2024-07-05,259.34,withdrawal,3.23
404,card,2024-04-21,23.73,withdrawal,0.44
404,card,2024-01-21,9.88,purchase,0.2
405,card,2024-10-06,99.32,purchase,1.16
405,card,2025-03-21,99.12,fee,1.54
405,card,2024-12-16,13.35,,
405,loan,2024-10-23,429.45,repayment,5.84
405,loan,2024-08-03,83.6,repayment,1.03
405,loan,2023-08-25,5.19,interest,0.1
405,loan,2024-11-30,8.54,repayment,0.05
405,loan,2023-09-13,118.6,interest,1.67
406,account,2023-09-15,99999.0,transfer_in,0.0
406,account,2024-08-17,498.53,withdrawal,8.56
406,account,2023-03-04,27.82,deposit,0.0
406,account,2024-03-22,196.79,transfer_out,1.02
406,account,2022-11-17,3.36,withdrawal,0.07
406,account,2023-10-15,15.6,deposit,0.0
406,account,2023-04-05,16.81,deposit,0.0
406,card,2024-10-05,117.25,fee,2.1
406,card,2024-07-30,89.44,purchase,1.11
406,card,2023-05-13,30.39,purchase,0.39
406,card,2023-08-14,143.51,withdrawal,1.97
406,loan,2023-12-15,196.51,interest,3.11
406,loan,2023-12-24,72.17,repayment,0.55
406,loan,2023-11-18,44.31,repayment,0.23
406,loan,2024-01-27,16.94,repayment,0.2
406,loan,2023-01-29,40.51,repayment,0.49
406,loan,2023-05-21,267.69,repayment,2.89
406,loan,2024-03-08,252.99,repayment,2.96
407,card,2023-12-26,185.05,purchase,2.39
407,card,2023-10-24,116.31,purchase,1.18
407,card,2024-08-06,8.08,withdrawal,0.16
407,card,2023-08-08,144.91,purchase,1.78
407,card,2023-06-14,321.13,purchase,5.08
407,card,2023-12-27,46.35,purchase,0.8
407,loan,2024-01-14,12.98,interest,0.18
407,loan,2024-01-23,145.43,repayment,0.85
407,loan,2024-07-17,72.26,repayment,0.42
407,loan,2023-07-25,0.0,repayment,0.0
408,account,2023-06-19,24.61,,
408,account,2024-01-02,46.76,transfer_out,0.27
408,account,2023-09-13,0.0,transfer_out,0.0
408,account,2024-05-22,82.6,deposit,0.0
408,account,2023-08-23,173.07,deposit,0.0
408,card,2023-09-16,15.47,purchase,0.31
408,card,2023-07-11,161.56,,
408,card,2023-10-02,42.15,purchase,0.77
408,card,2024-01-13,330.1,purchase,6.06
408,card,2024-02-21,99999.0,fee,1103.14
408,loan,2023-07-09,139.62,repayment,1.84
408,loan,2024-07-29,16.15,repayment,0.19
408,loan,2024-04-08,19.21,repayment,0.18
409,account,2023-04-01,101.69,,
409,account,2024-02-16,60.07,deposit,0.0
409,account,2023-12-22,99999.0,transfer_out,1432.42
409,account,2024-10-03,96.25,transfer_out,0.58
409,account,2023-12-13,140.99,transfer_in,0.0
409,loan,2023-01-04,37.61,,
409,loan,2023-01-20,99999.0,fee,1736.27
409,loan,2023-04-26,99999.0,repayment,1237.55
410,account,2024-01-27,304.86,deposit,0.0
410,account,2024-01-14,60.11,withdrawal,0.87
410,account,2023-08-02,71.2,withdrawal,1.22
410,account,2023-07-22,127.48,withdrawal,1.4
410,card,2023-04-21,4.68,withdrawal,0.07
410,card,2023-07-17,54.73,purchase,0.77
410,card,2024-04-23,157.1,purchase,2.11
410,card,2023-12-31,206.81,purchase,2.18
410,card,2023-04-03,281.74,fee,5.28
410,card,2024-10-15,64.01,purchase,1.16
410,card,2024-09-06,50.26,purchase,0.62
410,loan,2023-11-29,4.91,repayment,0.06
410,loan,2025-01-14,14.97,fee,0.17
411,card,2024-06-12,21.1,purchase,0.34
411,card,2024-05-10,127.46,fee,2.24
411,card,2025-06-11,49.5,fee,0.6
411,card,2025-01-28,279.98,refund,-4.06
411,card,2024-08-25,160.63,purchase,3.17
411,card,2024-06-23,150.49,,
411,card,2025-02-28,99999.0,purchase,1275.25
411,card,2024-05-29,172.33,purchase,0.0
412,loan,2024-03-04,75.44,repayment,0.95
412,loan,2023-11-02,25.9,,
412,loan,2023-11-22,76.49,repayment,1.01
412,loan,2024-12-30,12.3,,
413,account,2024-03-13,61.53,deposit,0.0
413,account,2023-07-15,6.16,deposit,0.0
413,account,2023-11-09,171.68,transfer_in,0.0
413,account,2024-04-26,78.48,transfer_in,0.0
413,account,2024-05-12,320.94,withdrawal,4.09
413,card,2023-12-30,33.07,purchase,0.43
413,card,2023-10-31,151.6,withdrawal,2.62
413,card,2023-12-13,208.42,refund,-3.36
413,card,2024-01-13,215.93,fee,3.46
413,card,2023-08-12,51.24,purchase,0.84
413,card,2024-04-19,199.89,purchase,3.14
413,card,2023-12-27,69.82,withdrawal,1.26
413,card,2023-12-30,0.64,,
413,card,2023-07-21,99999.0,withdrawal,1794.3
413,card,2023-02-19,107.83,purchase,1.26
413,card,2024-04-19,67.11,purchase,
413,card,2023-05-17,7.9,withdrawal,-999.0
413,loan,2024-01-30,26.47,repayment,0.14
413,loan,2024-04-27,227.67,interest,2.54
413,loan,2023-05-14,68.82,repayment,0.56
414,account,2024-01-27,44.65,transfer_in,0.0
414,account,2023-02-21,15.87,withdrawal,0.23
414,account,2023-05-26,85.21,transfer_out,0.8
414,account,2022-07-12,203.61,transfer_in,0.0
414,account,2023-08-28,114.5,transfer_out,0.72
414,account,2023-05-15,11.46,withdrawal,0.2
414,card,2022-06-20,253.35,purchase,4.72
414,card,2022-07-20,79.75,purchase,1.15
414,card,2023-11-15,67.79,withdrawal,1.23
414,loan,2022-10-23,7.94,repayment,0.09
414,loan,2024-03-20,321.76,repayment,4.28
414,loan,2023-05-19,70.99,repayment,0.66
414,loan,2022-11-25,314.83,repayment,3.17
414,loan,2022-11-19,116.72,repayment,0.65
415,card,2023-11-12,462.51,purchase,8.15
415,card,2024-02-02,168.3,purchase,2.8
415,card,2022-06-08,99999.0,purchase,
415,card,2024-01-15,23.18,fee,0.0
415,card,2023-07-04,99999.0,fee,1267.79
415,loan,2022-05-20,54.71,fee,
415,loan,2023-03-31,99999.0,repayment,1185.22
415,loan,2022-12-06,78.26,repayment,0.52
415,loan,2023-04-29,159.62,interest,2.77
415,loan,2023-03-09,26.9,fee,0.31
416,account,2025-01-10,44.4,withdrawal,0.74
416,account,2024-02-12,28.06,deposit,0.0
416,card,2024-08-21,9.7,purchase,0.12
416,card,2023-11-17,96.72,withdrawal,1.58
416,card,2024-01-08,-100.0,,
416,card,2024-09-17,52.21,purchase,
416,card,2025-07-15,0.0,,
417,card,2024-01-29,199.4,purchase,2.44
417,card,2023-01-06,1.07,withdrawal,0.02
417,card,2024-01-01,20.51,purchase,0.24
417,card,2024-04-15,84.32,purchase,1.48
417,card,2024-03-10,58.67,purchase,0.95
417,card,2023-09-10,5.29,purchase,0.05
417,card,2023-05-30,83.46,withdrawal,1.63
417,card,2023-01-04,10.95,fee,0.21
417,card,2023-08-24,2.33,refund,-0.03
417,card,2022-08-29,109.89,fee,2.15
417,card,2023-12-24,98.23,purchase,1.81
417,card,2024-05-11,131.24,refund,-2.07
417,card,2023-11-23,4.74,purchase,-999.0
418,account,2025-04-22,177.25,deposit,0.0
418,account,2025-04-08,37.7,transfer_out,0.39
418,account,2024-04-08,117.06,transfer_in,0.0
418,card,2024-12-02,94.66,purchase,1.86
418,card,2023-12-01,119.01,fee,1.38
418,card,2025-06-27,99999.0,refund,-1623.89
418,card,2024-03-05,6.46,purchase,0.08
418,loan,2024-03-08,39.82,repayment,0.35
418,loan,2025-07-08,255.93,fee,4.28
419,account,2023-11-21,67.63,transfer_in,0.0
419,account,2024-06-29,14.63,withdrawal,0.21
419,account,2024-07-30,70.45,withdrawal,1.0
419,account,2024-07-08,36.67,withdrawal,0.47
419,account,2024-07-23,15.33,deposit,0.0
419,loan,2024-05-22,86.75,,
419,loan,2023-11-24,445.9,repayment,4.24
419,loan,2024-11-13,70.15,repayment,0.9
419,loan,2025-03-05,74.13,repayment,0.48
419,loan,2025-05-11,225.74,repayment,3.11
419,loan,2025-05-11,193.45,repayment,1.48
420,account,2024-05-09,116.93,withdrawal,1.64
420,account,2024-05-06,88.57,withdrawal,1.33
420,account,2023-10-07,51.13,withdrawal,0.95
420,account,2022-09-29,584.13,withdrawal,6.39
420,loan,2024-03-02,8.9,repayment,0.09
420,loan,2023-10-05,36.15,repayment,0.35
420,loan,2024-02-03,50.07,fee,0.0
420,loan,2023-10-18,81.96,repayment,1.16
420,loan,2023-02-03,70.56,,
420,loan,2023-12-09,5.65,repayment,0.05
420,loan,2024-02-28,56.0,repayment,0.62
420,loan,2023-11-18,28.32,repayment,0.41
421,account,2024-04-07,27.0,withdrawal,-999.0
421,account,2024-03-27,94.89,deposit,0.0
421,account,2025-02-26,68.57,transfer_out,0.41
421,account,2023-09-10,55.47,deposit,0.0
421,card,2023-12-13,100.49,purchase,1.02
421,card,2025-06-07,354.71,fee,
421,loan,2023-12-02,159.75,interest,2.38
421,loan,2024-03-06,127.61,repayment,1.83
421,loan,2025-06-11,43.24,repayment,0.39
421,loan,2023-12-21,71.67,repayment,0.97
421,loan,2024-07-19,99999.0,interest,1587.1
421,loan,2024-12-17,4.22,repayment,0.05
422,card,2022-07-21,38.1,refund,-0.69
422,card,2022-12-10,99999.0,withdrawal,1036.45
422,loan,2022-07-25,100.8,fee,2.01
422,loan,2022-06-30,14.68,interest,0.27
422,loan,2023-05-18,140.1,interest,
422,loan,2022-06-29,60.71,interest,0.69
423,account,2024-04-18,167.23,transfer_out,1.98
423,account,2023-09-10,32.68,withdrawal,0.33
423,account,2023-07-08,118.37,withdrawal,1.31
423,loan,2024-01-20,35.01,repayment,0.36
423,loan,2023-08-20,178.23,repayment,1.96
423,loan,2022-09-22,130.42,interest,2.54
423,loan,2023-02-04,142.71,repayment,0.72
423,loan,2024-02-16,60.83,,
423,loan,2023-08-27,-100.0,interest,-1.69
423,loan,2023-10-12,5.23,repayment,0.04
423,loan,2024-04-10,442.56,,
424,card,2022-10-15,14.87,purchase,0.16
424,card,2023-03-11,19.12,fee,0.0
425,account,2024-01-13,5.34,transfer_out,0.07
425,account,2024-03-30,183.95,,
425,account,2023-09-28,111.84,deposit,0.0
425,account,2024-03-04,255.67,transfer_out,3.57
425,account,2024-11-03,106.39,withdrawal,1.96
425,account,2023-12-15,223.3,deposit,0.0
425,account,2024-04-29,-100.0,withdrawal,-1.76
425,account,2024-11-06,125.51,deposit,0.0
425,account,2024-03-20,16.35,withdrawal,0.29
425,account,2024-06-05,23.72,,
425,account,2024-05-26,99999.0,deposit,0.0
425,card,2024-01-09,-100.0,purchase,-1.96
425,card,2024-02-05,99999.0,refund,-1765.92
425,card,2023-12-13,254.91,refund,-4.29
425,loan,2023-11-13,64.57,repayment,0.42
425,loan,2025-07-07,52.75,interest,0.7
425,loan,2025-02-07,50.18,repayment,0.28
425,loan,2024-09-23,5.06,repayment,0.03
425,loan,2024-01-28,164.22,fee,2.04
425,loan,2025-01-17,90.87,interest,1.39
426,account,2024-12-29,119.72,deposit,0.0
426,account,2025-01-26,60.86,transfer_in,0.0
426,account,2023-11-17,444.79,withdrawal,7.25
426,account,2025-07-02,37.14,withdrawal,0.44
426,loan,2024-07-12,53.9,fee,0.93
426,loan,2024-05-24,78.69,repayment,1.11
426,loan,2023-09-03,373.57,repayment,4.59
426,loan,2023-10-16,138.7,fee,1.54
427,account,2024-04-02,24.16,transfer_out,0.28
427,account,2023-06-26,35.62,withdrawal,0.38
427,account,2024-02-05,111.35,withdrawal,1.82
427,account,2023-12-29,375.11,withdrawal,6.04
427,account,2024-01-22,0.0,withdrawal,0.0
427,account,2024-10-07,12.97,transfer_in,0.0
427,account,2023-04-15,1.39,transfer_out,0.01
427,account,2023-11-07,222.23,withdrawal,2.6
427,loan,2024-02-07,37.5,fee,0.0
427,loan,2023-04-21,33.6,repayment,0.38
427,loan,2023-02-11,160.08,fee,3.02
427,loan,2023-11-27,29.85,repayment,0.39
427,loan,2024-06-19,203.53,repayment,3.02
428,account,2024-01-12,98.52,deposit,0.0
428,account,2024-02-19,371.41,transfer_out,4.74
428,card,2024-04-23,522.33,withdrawal,7.65
428,card,2024-05-08,100.97,purchase,1.13
429,account,2024-06-11,210.08,transfer_in,0.0
429,account,2025-01-24,210.96,transfer_out,2.49
429,account,2023-12-27,29.15,deposit,0.0
429,account,2025-08-30,99999.0,withdrawal,1113.72
429,card,2024-07-01,99999.0,purchase,1111.39
429,card,2024-09-25,126.15,purchase,1.68
430,loan,2023-01-31,99999.0,repayment,1230.54
430,loan,2022-12-19,49.59,interest,0.5
431,loan,2023-11-22,-100.0,repayment,-0.68
431,loan,2024-12-26,414.32,repayment,5.36
431,loan,2023-09-11,0.0,repayment,0.0
432,card,2024-08-10,-100.0,purchase,-1.69
432,card,2024-10-14,42.96,withdrawal,-999.0
432,card,2024-02-19,9.15,fee,0.11
432,card,2023-11-14,16.09,fee,0.31
432,card,2024-09-28,-100.0,fee,-1.48
432,card,2024-09-06,22.42,fee,0.29
432,card,2024-03-10,51.96,fee,0.87
432,loan,2024-12-26,105.5,repayment,1.1
432,loan,2025-02-03,52.01,interest,0.71
432,loan,2024-09-08,28.41,repayment,0.33
432,loan,2024-05-23,99.49,interest,1.24
432,loan,2024-10-24,-100.0,repayment,-1.03
432,loan,2024-07-28,205.59,repayment,1.18
433,loan,2025-03-08,8.03,repayment,0.08
433,loan,2024-10-28,60.74,interest,1.18
433,loan,2024-12-07,61.59,fee,
433,loan,2024-07-27,71.42,fee,0.74
434,account,2024-06-26,198.86,deposit,0.0
434,account,2024-03-20,83.87,withdrawal,1.63
434,account,2024-03-26,231.39,transfer_in,0.0
434,account,2024-12-23,69.05,deposit,0.0
434,account,2025-07-07,99999.0,deposit,0.0
435,loan,2024-07-08,95.03,repayment,1.23
435,loan,2025-05-24,97.37,interest,1.85
435,loan,2023-11-27,58.78,repayment,0.42
436,card,2023-08-05,53.59,fee,0.96
436,card,2023-08-22,43.28,purchase,0.77
436,card,2023-05-14,24.88,purchase,0.48
437,account,2023-07-21,-100.0,transfer_in,0.0
437,account,2023-01-06,124.0,transfer_in,0.0
437,account,2024-03-14,96.95,deposit,0.0
437,account,2024-01-20,118.31,transfer_out,0.97
437,account,2023-10-07,4.69,deposit,0.0
437,card,2024-01-23,224.04,withdrawal,3.96
437,card,2023-10-23,121.44,purchase,1.4
437,card,2022-11-18,44.18,purchase,0.63
437,loan,2023-02-08,-100.0,interest,-1.32
437,loan,2023-07-03,130.46,interest,1.38
437,loan,2024-02-04,47.66,,
437,loan,2022-12-22,9.24,repayment,0.11
437,loan,2023-11-01,179.28,repayment,1.17
437,loan,2023-09-10,78.32,repayment,0.45
438,card,2024-06-01,55.55,purchase,
438,card,2023-10-23,47.03,purchase,
438,card,2023-06-30,16.26,fee,0.25
438,card,2023-02-04,226.36,fee,3.46
438,loan,2023-04-22,142.84,repayment,1.35
438,loan,2023-10-28,239.76,fee,4.28
438,loan,2023-12-19,65.18,interest,0.74
438,loan,2024-07-12,37.24,repayment,0.27
438,loan,2023-04-08,0.0,repayment,0.0
